"","x"
"11831","Florida"
"11832","Huntington Beach, CA"
"11833","931<U+2708><U+FE0F>615 <U+2708> 205"
"11834","Hamilton, Ontario"
"11835","San Diego, CA"
"11836","Asheville, NC"
"11837","NYC"
"11838","Santa Fe, NM"
"11839","North Vancouver, BC"
"11840","En México o algo así"
"11841","Las Vegas, NV"
"11842","Florida"
"11843","Georgia, USA"
"11844","Willis, TX"
"11845","Alabama, USA"
"11846","Imperfect Women Community"
"11847","California, USA"
"11848","Mulhall, OK"
"11849","Clark County, Nevada"
"11850","Citizen of the World"
"11851","STL"
"11852","Toronto, Ontario"
"11853","Little Chicago"
"11854","California, USA"
"11855","Las Vegas, NV"
"11856","League City, TX"
"11857","Canton, Ohio"
"11858","California, USA"
"11859","Somewhere creating.<U+0001F488>"
"11860","Deutschland"
"11861","N"
"11862","Greensboro, NC "
"11863","Tucker, GA"
"11864","Mid-Michigan"
"11865","Phoenix, AZ"
"11866","Chicago"
"11867","United States"
"11868","Dubai, United Arab Emirates"
"11869","Columbus, Ohio, USA"
"11870","Houston, TX"
"11871","Cape Town, South Africa / USA"
"11872","san jose, ca"
"11873","Trenton, Ontario"
"11874","Riyadh"
"11875","Los Angeles , CA"
"11876","Small Town, USA"
"11877","Mississippi, USA"
"11878","United States"
"11879","Pennsylvania, USA"
"11880","4th circle of Hell"
"11881","Lebanon"
"11882","Texas Southern University"
"11883","state of confusion"
"11884","Portsmouth, Sydney, Stockholm"
"11885","#HamOnt #LeafsNation #Arkells"
"11886","Houston, TX"
"11887","weatherford, ok"
"11888","Boston, MA"
"11889","Chico, CA"
"11890","USA"
"11891","Beckley, WV"
"11892","Illinois"
"11893","Hamilton"
"11894","Florida, USA"
"11895","Colorado, USA"
"11896","Tempe, AZ"
"11897","San Antonio, TX"
"11898","Lumberton, TX"
"11899","missouri"
"11900","Truckee, CA"
"11901","Near You"
"11902","New Orleans, LA"
"11903","Jacksonville, AL"
"11904","Hunt Valley, Maryland"
"11905","Kota Kinabalu, Sabah, Malaysia"
"11906","Fairfax, VA"
"11907","Emmaus, PA"
"11908","Colorado Springs, CO"
"11909","Illinois, USA"
"11910","NC"
"11911","Riverside, CA"
"11912","Houston, TX"
"11913","Fort Worth, TX"
"11914","Mumbai, India"
"11915","prob lost in the woods "
"11916","Tampa, FL"
"11917","Memphis, TN"
"11918","Austin, TX"
"11919","Toronto, Ontario, Canada"
"11920","Charlotte, NC"
"11921","Palm Beach, FL"
"11922","Oklahoma, USA"
"11923","Missouri, USA"
"11924","Atlanta, GA"
"11925","United States"
"11926","cincinnati, ohio"
"11927","Philadelphia, PA"
"11928","United States"
"11929","Florida, USA"
"11930","Las Vegas, NV"
"11931","Michigan "
"11932","Grand Rapids, MI"
"11933","Ohio valley"
"11934","Bridgeport, CT"
"11935","College Station, TX"
"11936","collierville"
"11937","Akron, Ohio."
"11938","Virginia, USA"
"11939","South Jordan, UT"
"11940","Austin, TX"
"11941","Compton, CA"
"11942","Struthers, Ohio"
"11943","don jose "
"11944","Charlotte, NC"
"11945","New York City "
"11946","Somerset, KY"
"11947","Providence,RI"
"11948","Boston, MA"
"11949","Michigan "
"11950","Florida, USA"
"11951","Fillmore, Utah"
"11952","Hartford, CT"
"11953","Sunnyvale, Ca"
"11954","St. Catharines, Ontario"
"11955","Las Vegas, NV"
"11956","Lexington, Ky"
"11957","Ohio, USA"
"11958","usa"
"11959","Chicago, IL"
"11960","New Orleans"
"11961","Atlanta, GA"
"11962","Boston, MA"
"11963","Warwick, RI"
"11964","San Diego, CA"
"11965","USA "
"11966","Virginia, USA"
"11967","Buffalo, NY"
"11968","Florida, USA"
"11969","Escondido, CA"
"11970","Memphis, TN"
"11971","Oman"
"11972","Vijaya Nagar, Bengaluru"
"11973","Los Angeles"
"11974","east greenwich, ri"
"11975","Dorchester, MA"
"11976","Chicago, IL"
"11977","Arizona, USA"
"11978","Erie, PA"
"11979","Glendale, California"
"11980","Austin, TX"
"11981","United States"
"11982","Cleveland, OH, USA."
"11983","Austin and Houston, TX"
"11984","Atlanta Georgia"
"11985","Fillmore, CA"
"11986","South Loop, Chicago"
"11987","Brooklyn"
"11988","queen"
"11989","Baton Rouge, LA"
"11990","Los Angeles, California"
"11991","Tampa, FL"
"11992","Long Beach, CA"
"11993","Columbia, Sc"
"11994","Proxima Centauri "
"11995","Chicopee, Ma"
"11996","Calgary, Canada"
"11997","<U+0001F1E8><U+0001F1E6>"
"11998","Cambridge, Ontario"
"11999","San Francisco, CA"
"12000","Citrus Heights, CA"
"12001","texas"
"12002","Southern California"
"12003","Dumas, Texas"
"12004","Florida/Chicago"
"12005","Florida, USA"
"12006","Alabama, USA"
"12007","Montréal, Québec"
"12008","texas"
"12009","Des Moines"
"12010","<U+0001F1FA><U+0001F1F8>"
"12011","Tennessee, USA"
"12012","Las Vegas, NV"
"12013","Central USA"
"12014","MN"
"12015","Ontario, Canada"
"12016","California"
"12017","North Carolina, USA"
"12018","New-Providence"
"12019","Pittsburgh, PA"
"12020","Santa Barbara, CA"
"12021","Huntington Beach, CA"
"12022","Washington, USA"
"12023","Evansville, IN"
"12024","San Antonio, TX"
"12025","Catalina Foothills, AZ"
"12026","Maryland, USA"
"12027","Nashville, TN"
"12028","Erie, PA"
"12029","St Louis, Mo"
"12030","New Jersey, USA"
"12031","Vail, Colorado"
"12032","Texas, USA"
"12033","Queens,  NYC"
"12034","CHICAGO"
"12035","Bluegrass, USA"
"12036","Richmond, KY"
"12037","Principaute de Monaco"
"12038","El Lago, TX"
"12039","Portland, OR"
"12040","Tempe, AZ"
"12041","Roseville, CA"
"12042","Brampton, Ontario"
"12043","All Over"
"12044","California"
"12045","Arlington Texas"
"12046","Per order of above...the bar"
"12047","Milwaukee"
"12048","Los Angeles"
"12049","Milwaukee, WI"
"12050","Texas"
"12051","United States"
"12052","Pittsburgh, PA"
"12053","Oxnard, CA"
"12054","New York, NY"
"12055","United States"
"12056","Odessa, TX"
"12057","Illinois, USA"
"12058","Ithaca, NY"
"12059","New York, USA"
"12060","Fort Worth, TX"
"12061","85026"
"12062","Queen Creek, AZ"
"12063","Kingdom of Saudi Arabia"
"12064","North Carolina, USA"
"12065","Coventry, RI"
"12066","Memphis, TN"
"12067","Trenton, GA"
"12068","Tri-Cities"
"12069","DYT"
"12070","San Jose, CA"
"12071","Pittsburgh, PA"
"12072","Brampton, Ontario"
"12073","Palmdale, California"
"12074","Florida, USA"
"12075","Clinton, MD"
"12076","Georgetown University"
"12077","El Paso, TX"
"12078","Beaumont, TX"
"12079","Golden Triangle"
"12080","Los Angeles, CA"
"12081","San Jose, CA"
"12082","Indiana, USA"
"12083","Sioux Falls, SD"
"12084","The other side of your screen"
"12085","Earth"
"12086","United States"
"12087","Detroit, MI"
"12088","Atlanta, Ga"
"12089","Isla Vista, CA"
"12090","Texas, USA"
"12091","United States"
"12092","Miami, FL"
"12093","Prichard, AL"
"12094","Florida "
"12095","Pittsburgh, PA"
"12096","Decatur, Illinois.  "
"12097","Greensboro, NC"
"12098","Florida, USA"
"12099","Plano, Texas"
"12100","Ontario, Canada"
"12101","Connecticut"
"12102","Sparta, WI"
"12103","Ohio, USA"
"12104","Lafayette, LA"
"12105","Taylor Mill, Ky"
"12106","Leicester, MA"
"12107","St. Albans, WV"
"12108","Jersey"
"12109","South Bend, Indiana"
"12110","Keller, TX"
"12111","United States"
"12112","United States"
"12113","Colombia"
"12114","Orlando, FL"
"12115","Kikuyu, Kenya"
"12116","New York, NY"
"12117","MD"
"12118","<U+062C><U+062F><U+0629>"
"12119","San Francisco, CA"
"12120","Quito -Ecuador"
"12121","Tulsa, OK"
"12122","Montgomery, AL"
"12123","NY / MD "
"12124","<U+0001F499> in the Blue Ridge Mtns."
"12125","USA"
"12126","Denver"
"12127","United States"
"12128","Texas, USA"
"12129","United States"
"12130","Las Vegas, NV"
"12131","Chicago"
"12132","Washington, USA"
"12133","Antioch, IL"
"12134","Ontario, Canada"
"12135","Olathe, KS"
"12136","Harrisburg, PA"
"12137","Jamaica"
"12138","Youngstown, OH"
"12139","Rent free in your head"
"12140","Lantana, TX"
"12141","Tulsa, OK"
"12142","NM Blue State"
"12143","Chicago, IL"
"12144","Denver, CO"
"12145","Earth"
"12146","Tulsa, OK"
"12147","Dubai, United Arab Emirates"
"12148","United States"
"12149","United States"
"12150","Chicago, IL"
"12151","Washington Metro"
"12152","California, USA"
"12153","Memphis, TN"
"12154","Illinois, USA"
"12155","Iowa USA"
"12156","FORT WORTH,TX 76111"
"12157","Chico, CA"
"12158","United States"
"12159","SA, TX"
"12160","San Antonio, TX"
"12161","South Carolina"
"12162","New York, NY"
"12163","Hamilton, MA"
"12164","Salt Lake City, Utah"
"12165","San Diego County"
"12166","Weber, Davis County mostly"
"12167","El Paso, TX"
"12168","Phoenix, AZ"
"12169","Memphis, TN"
"12170","london kentucky "
"12171","Wichita Falls, Texas"
"12172","Pittsburgh, PA"
"12173","Bay City"
"12174","Florida, USA"
"12175","Mars"
"12176","West Milford, NJ"
"12177","Kingston, Jamaica"
"12178","Detroit"
"12179","Arkansas, USA"
"12180","Earth"
"12181","Detroit, MI"
"12182","United States of America"
"12183","Cleburne, TX"
"12184","Colorado Springs, CO"
"12185","Circle Tower, Ferelden"
"12186","Espanola, Ontario, Canada"
"12187","Los Angeles"
"12188","Utah, USA"
"12189","alabama"
"12190","Miami, FL"
"12191","Georgia, USA"
"12192","Colorado Springs, CO"
"12193","Kansas"
"12194","Toledo, OH"
"12195","United States"
"12196","Arizona, USA"
"12197","Oklahoma, USA"
"12198","Warrensburg, MO"
"12199","Under The Moon"
"12200","Richmond, VA"
"12201","Louisville, KY"
"12202","Huxley, IA"
"12203","Paterson, NJ"
"12204","Norwalk, CT, USA"
"12205","Stamford, CT"
"12206","Bangkok, Thailand"
"12207","Portland, Maine"
"12208","Albuquerque, NM"
"12209","Florida, USA"
"12210","Monarch Beach California"
"12211","Dallas, TX"
"12212","Texas, USA"
"12213","Dallas, TX"
"12214","Cleburne, TX"
"12215","Philadelphia, PA"
"12216","Australia"
"12217","New York, USA"
"12218","Christchurch, New Zealand"
"12219","Milwaukee, WI"
"12220","chicago"
"12221","The Valley of the Sun"
"12222","Vermont, USA"
"12223","Texas"
"12224","New York, NY"
"12225","Ontario Canada"
"12226","South Carolina USA"
"12227","Corpus Christi Texas"
"12228","San Diego, CA"
"12229","New York USA"
"12230","Atlanta, GA"
"12231","Lexington "
"12232","California, USA"
"12233","Cary, NC"
"12234","Florida"
"12235","Connecticut, USA"
"12236","San Diego, CA"
"12237","Orlando, FL"
"12238","Los Angeles"
"12239","West Virginia "
"12240","United States"
"12241","Kentucky"
"12242","New Orleans, LA"
"12243","Kentucky, USA"
"12244","Beaumont, TX"
"12245","Fontana, CA"
"12246","New Jersey, USA"
"12247","Arkansas, USA"
"12248","herding beads"
"12249","Connecticut"
"12250","Fort Worth, Texas"
"12251","Helena, MT"
"12252","Missouri, USA"
"12253","Phoenix, AZ"
"12254","Bloomington, IN "
"12255","New Jersey, USA"
"12256","Chico, Ca"
"12257","Northampton, MA"
"12258","Jax, Fl"
"12259","Texas, USA"
"12260","blissed ciddy"
"12261","Essex, England "
"12262","Somewhere west of home"
"12263","Buffalo, NY"
"12264","Wallingford, PA"
"12265","NY"
"12266","Oregon"
"12267","Houston, TX"
"12268","Auburn, Alabama, USA"
"12269","Virginia, USA"
"12270","Florida, USA"
"12271","East Nashville"
"12272","United States"
"12273","Phoenix Arizona"
"12274","Dallas, TX"
"12275","San Diego"
"12276","North Carolina, USA"
"12277","Ogden, Utah"
"12278","East Lansing, MI"
"12279","Where God Dwells "
"12280","Northern Utah"
"12281","Dayton, Ohio"
"12282","Earth"
"12283","Michigan, USA"
"12284","Nowhere"
"12285","Toronto"
"12286","Somewhere In Texas"
"12287","Chicago"
"12288","boston"
"12289","Caracas, Venezuela"
"12290","Punta Gorda, FL"
"12291","MA"
"12292","Texas, USA"
"12293","Missouri, USA"
"12294","The Fire Swamp"
"12295","Ross"
"12296","Lawrenceville, GA"
"12297","Twin Cities, MN"
"12298","Southern California"
"12299","Detroit, MI"
"12300","United States"
"12301","Planet Earth - but look for me on IG as RealMaryAgnes"
"12302","Groves, TX"
"12303","Arizona, USA"
"12304","Ohio, USA"
"12305","Miami, FL"
"12306","Eastern Washington"
"12307","Oklahoma, USA"
"12308","Tampa, FL"
"12309","Spencer, OK"
"12310","Ohio"
"12311","Central Illinois "
"12312","Pleasanton, TX"
"12313","Milwaukee"
"12314","Hollywood, CA"
"12315","The Top"
"12316","Long Island, New York, USA"
"12317","ATL, GA"
"12318","Australia"
"12319","Greater Chicago-We Follow Back"
"12320","Platteville, WI"
"12321","Ohio, USA"
"12322","NYC"
"12323","Montserrat"
"12324","Tallahassee, FL"
"12325","Chicago"
"12326","Nashville, TN"
"12327","Beaumont, Texas"
"12328","upstate, NY"
"12329","Baytown, TX"
"12330","Ithaca, NY"
"12331","Tallahassee, FL"
"12332","Grand Rapids, MI"
"12333","Atlanta, GA"
"12334","Texas, USA"
"12335","USA"
"12336","Pennsylvania, USA"
"12337","Oregon, IL"
"12338","Mansfield, Ohio"
"12339","Oklahoma "
"12340","Eastern"
"12341","409"
"12342","Fredericksburg, VA"
"12343","Houston, TX"
"12344","Hamilton, Ontario"
"12345","Beaumont, TX"
"12346","Alabama, USA"
"12347","Sunset Beach, NC"
"12348","Winnipeg, Manitoba"
"12349","Ohio, USA"
"12350","In the Present"
"12351","Temperance, MI"
"12352","Kentucky, USA"
"12353","United States"
"12354","Severn, MD"
"12355","Canada"
"12356","United States"
"12357","Oregon, USA"
"12358","Charlton, MA"
"12359","Tampa, FL"
"12360","LaLaLand, USA"
"12361","Kentucky, USA"
"12362","Atlanta, GA"
"12363","Atlanta, GA"
"12364","Bison Hill"
"12365","nashville, tn"
"12366","Kansas City, MO"
"12367","Oregon, USA"
"12368","Houston"
"12369","Blue"
"12370","United States"
"12371","Delaware"
"12372","Bolingbrook, IL"
"12373","United States"
"12374","Virginia"
"12375","Greensboro, NC"
"12376","Albuquerque NM"
"12377","Los Gatos, CA"
"12378","Youngstown, OH"
"12379","Philadelphia, PA"
"12380","miami."
"12381","Texas, USA"
"12382","Dallas, TX"
"12383","New Brunswick, NJ"
"12384","California, USA"
"12385","Houston, Texas"
"12386","Kentucky"
"12387","Ohio, USA"
"12388","Baltimore. MD"
"12389","Oklahoma, USA"
"12390","Anaheim"
"12391","BFE, Indiana"
"12392","Minneapolis"
"12393","Kansas City"
"12394","Columbus, OH"
"12395","Lima, OH"
"12396","Los Angeles, CA"
"12397","WV"
"12398","United States"
"12399","Calumet City, IL"
"12400","Rochester, NY USA"
"12401","Nashville, TN"
"12402","Overland Park, KS"
"12403","Worldwide"
"12404","United States"
"12405","Ohio"
"12406","Ohio"
"12407","Hell, united states"
"12408","Panamá"
"12409","South Carolina, USA"
"12410","Texas, USA"
"12411","Dallas, TX"
"12412","Salem, MA"
"12413","Southeast U.S.A ."
"12414","Chicopee, MA"
"12415","Detroit, MI"
"12416","Dallas, TX"
"12417","Disney"
"12418","United States"
"12419","Austin, TX"
"12420","Prescott Valley, AZ"
"12421","Kutztown, PA"
"12422","Los Angeles, CA"
"12423","Cambria WI"
"12424","Houston, TX"
"12425","Dallas, TX"
"12426","Jamaica"
"12427","Tennessee, USA"
"12428","Los Angeles, California"
"12429","Denver Colorado "
"12430","New York City"
"12431","Chicago, IL"
"12432","Kentucky, USA"
"12433","United States"
"12434","United States"
"12435","San Bernardino, CA"
"12436","Los Angeles, CA"
"12437","Indiana, USA"
"12438","ATL, GA"
"12439","Indiana, USA"
"12440","ohio river"
"12441","California, USA"
"12442","Depok, Jawa Barat, Indonesia"
"12443","McBain, MI"
"12444","Treaty 1, Winnipeg, MB, Canada"
"12445","Chicago IL"
"12446","Fayetteville, GA"
"12447","Issaquah, WA"
"12448","USA"
"12449","St Louis, MO"
"12450","Inland Empire, CA"
"12451","Pittsburgh, PA"
"12452","Beverly Hills, CA"
"12453","Tyler, TX"
"12454","Corpus Christi, Tx"
"12455","Austin, Texas"
"12456","Erie, CO"
"12457","Missouri, USA"
"12458","Apple Valley, Minnesota"
"12459","<U+0418><U+0440><U+043A><U+0443><U+0442><U+0441><U+043A>"
"12460","Denver, CO"
"12461","Abuja, Nigeria"
"12462","Toronto"
"12463","Las Cruces, NM"
"12464","Raleigh, NC"
"12465","   Saudi Arabia | Asir "
"12466","New Jersey, USA"
"12467","Taylor Mill, KY"
"12468","Malaysia"
"12469","Canada"
"12470","Cincinnati, OH"
"12471","Chicago, IL"
"12472","United States"
"12473","Louisiana, USA"
"12474","Iowa, USA"
"12475","Virginia, USA"
"12476","prosper, tx"
"12477","Montreal"
"12478","North Carolina, USA"
"12479","Monroe Utah"
"12480","Queens, NY"
"12481","Magnolia Arkansas"
"12482","Oklahoma, USA"
"12483","Springboro, OH"
"12484","Arkadelphia, AR"
"12485","Dallas/Fort Worth, Tx"
"12486","Plymouth, MI"
"12487","South Carolina, USA"
"12488","Virginia, USA"
"12489","Lake Butler, FL"
"12490","Baton Rouge, LA"
"12491","San Antonio, TX"
"12492","South Carolina, USA"
"12493","NY"
"12494","New York"
"12495","California, USA"
"12496","Cincinnati, Ohio"
"12497","Brooklyn, NY"
"12498","Huntsville, Alabama"
"12499","Indianapolis, IN"
"12500","NJ"
"12501","Ohio, USA"
"12502","Ann Arbor, Michigan"
"12503","Muscle Shoals"
"12504","Louisville"
"12505","Illinois"
"12506","North Dakota, USA"
"12507","Beacon Hills"
"12508","Toronto, Ontario, Canada"
"12509","WV"
"12510","Chattanooga, TN"
"12511","United States"
"12512","Venezuela"
"12513","Arkansas, USA"
"12514","Puerto Rico"
"12515","Midland, TX"
"12516","New York, NY"
"12517","Lake Arrowhead, CA"
"12518","earth"
"12519","Chicago"
"12520","boston"
"12521","Ireland"
"12522","The beautiful Rocky Mountains"
"12523","New York, USA"
"12524","Arkansas"
"12525","Tupelo MISSISSIPPI"
"12526","The Mitten"
"12527","Massachusetts, USA"
"12528","Minnesota, USA"
"12529","texas! "
"12530","www.lauralarue.com"
"12531","California <U+2600>"
"12532","Lubbock, TX"
"12533","Huntington, WV"
"12534","Corpus Christi, TX"
"12535","Pennsylvania, USA"
"12536","Murfreesboro, TN"
"12537","Alexandria, VA"
"12538","Los Angeles, CA"
"12539","Maryland"
"12540","Illinois, USA"
"12541","Fountain Valley"
"12542","Right here and now"
"12543","Rocklin, CA"
"12544","Los Angeles, CA"
"12545","Canada"
